run,value,neg_cost,evaluations
1,-185.0,-195,50
1,-185.0,-195,52
1,-185.0,-195,54
1,-185.0,-195,56
1,-185.0,-195,58
1,-185.0,-195,60
1,-185.0,-195,62
1,-185.0,-195,64
1,-185.0,-195,66
1,-185.0,-195,68
1,-185.0,-195,70
1,-185.0,-195,72
1,-185.0,-195,74
1,-185.0,-195,76
1,-185.0,-195,78
1,-185.0,-195,80
1,-185.0,-195,82
1,-185.0,-195,84
1,-185.0,-195,86
1,-185.0,-195,88
1,-185.0,-195,90
1,-185.0,-195,92
1,-185.0,-195,94
1,-185.0,-195,96
1,-185.0,-195,98
1,-185.0,-195,100
1,-185.0,-195,102
1,-185.0,-195,104
1,-185.0,-195,106
1,-185.0,-195,108
1,-185.0,-195,110
1,-185.0,-195,112
1,-185.0,-195,114
1,-185.0,-195,116
1,-185.0,-195,118
1,-184.0,-194,120
1,-184.0,-194,122
1,-184.0,-194,124
1,-184.0,-194,126
1,-184.0,-194,128
1,-184.0,-194,130
1,-184.0,-194,132
1,-184.0,-194,134
1,-184.0,-194,136
1,-184.0,-194,136
1,-184.0,-194,138
1,-184.0,-194,138
1,-184.0,-194,138
1,-184.0,-194,140
1,-184.0,-194,140
1,-184.0,-194,140
1,-184.0,-194,140
1,-184.0,-194,142
1,-184.0,-194,142
1,-184.0,-194,142
1,-184.0,-194,142
1,-184.0,-194,144
1,-184.0,-194,144
1,-184.0,-194,144
1,-184.0,-194,144
1,-184.0,-194,146
1,-184.0,-194,146
1,-184.0,-194,146
1,-184.0,-194,146
1,-184.0,-194,148
1,-184.0,-194,148
1,-184.0,-194,148
1,-184.0,-194,148
1,-184.0,-194,148
1,-184.0,-194,150
1,-184.0,-194,150
1,-184.0,-194,150
1,-184.0,-194,150
1,-184.0,-194,150
1,-184.0,-194,152
1,-184.0,-194,152
1,-184.0,-194,152
1,-184.0,-194,152
1,-184.0,-194,152
1,-184.0,-194,152
1,-184.0,-194,154
1,-184.0,-194,154
1,-184.0,-194,154
1,-184.0,-194,154
1,-184.0,-194,154
1,-184.0,-194,154
1,-184.0,-194,156
1,-184.0,-194,156
1,-184.0,-194,156
1,-184.0,-194,156
1,-184.0,-194,156
1,-184.0,-194,156
1,-184.0,-194,158
1,-184.0,-194,158
1,-184.0,-194,158
1,-184.0,-194,158
1,-184.0,-194,158
1,-184.0,-194,158
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,160
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,162
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,164
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,166
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,168
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,170
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,172
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,174
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,176
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,178
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,180
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,182
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-184.0,-194,184
1,-182.0,-192,186
1,-182.0,-192,188
1,-182.0,-192,190
1,-182.0,-192,192
1,-182.0,-192,194
1,-182.0,-192,196
1,-182.0,-192,198
1,-182.0,-192,200
1,-182.0,-192,202
1,-182.0,-192,204
1,-182.0,-192,206
1,-182.0,-192,208
1,-182.0,-192,210
1,-182.0,-192,210
1,-182.0,-192,212
1,-182.0,-192,212
1,-182.0,-192,214
1,-182.0,-192,214
1,-182.0,-192,216
1,-182.0,-192,216
1,-182.0,-192,218
1,-182.0,-192,218
1,-182.0,-192,220
1,-182.0,-192,220
1,-182.0,-192,222
1,-182.0,-192,222
1,-182.0,-192,224
1,-182.0,-192,224
1,-182.0,-192,226
1,-182.0,-192,226
1,-182.0,-192,228
1,-182.0,-192,228
1,-182.0,-192,228
1,-182.0,-192,230
1,-182.0,-192,230
1,-182.0,-192,230
1,-182.0,-192,230
1,-182.0,-192,232
1,-182.0,-192,232
1,-182.0,-192,232
1,-182.0,-192,232
1,-182.0,-192,234
1,-182.0,-192,234
1,-182.0,-192,234
1,-182.0,-192,234
1,-182.0,-192,236
1,-182.0,-192,236
1,-182.0,-192,236
1,-182.0,-192,236
1,-182.0,-192,238
1,-182.0,-192,238
1,-182.0,-192,238
1,-182.0,-192,238
1,-182.0,-192,240
1,-182.0,-192,240
1,-182.0,-192,240
1,-182.0,-192,240
1,-182.0,-192,242
1,-182.0,-192,242
1,-182.0,-192,242
1,-182.0,-192,242
1,-182.0,-192,242
1,-182.0,-192,242
1,-181.0,-191,244
1,-181.0,-191,246
1,-178.0,-188,248
1,-178.0,-188,250
1,-178.0,-188,252
1,-178.0,-188,254
1,-178.0,-188,256
1,-178.0,-188,258
1,-178.0,-188,260
1,-178.0,-188,262
1,-178.0,-188,264
1,-178.0,-188,266
1,-178.0,-188,268
1,-178.0,-188,270
1,-178.0,-188,272
1,-178.0,-188,274
1,-178.0,-188,276
1,-178.0,-188,278
1,-178.0,-188,280
1,-178.0,-188,282
1,-178.0,-188,284
1,-178.0,-188,286
1,-178.0,-188,288
1,-178.0,-188,290
1,-178.0,-188,292
1,-178.0,-188,294
1,-178.0,-188,296
1,-178.0,-188,298
1,-178.0,-188,300
1,-178.0,-188,302
1,-178.0,-188,304
1,-178.0,-188,306
1,-178.0,-188,308
1,-178.0,-188,310
1,-178.0,-188,312
1,-178.0,-188,312
1,-178.0,-188,314
1,-178.0,-188,314
1,-178.0,-188,316
1,-178.0,-188,316
1,-178.0,-188,318
1,-178.0,-188,318
1,-178.0,-188,320
1,-178.0,-188,320
1,-178.0,-188,322
1,-178.0,-188,322
1,-178.0,-188,324
1,-178.0,-188,324
1,-178.0,-188,326
1,-178.0,-188,326
1,-178.0,-188,328
1,-178.0,-188,328
1,-178.0,-188,330
1,-178.0,-188,330
1,-178.0,-188,332
1,-178.0,-188,332
1,-178.0,-188,332
1,-178.0,-188,334
1,-178.0,-188,334
1,-178.0,-188,334
1,-178.0,-188,336
1,-178.0,-188,336
1,-178.0,-188,336
1,-178.0,-188,338
1,-178.0,-188,338
1,-178.0,-188,338
1,-178.0,-188,340
1,-178.0,-188,340
1,-178.0,-188,340
1,-178.0,-188,342
1,-178.0,-188,342
1,-178.0,-188,342
1,-178.0,-188,344
1,-178.0,-188,344
1,-178.0,-188,344
1,-178.0,-188,346
1,-178.0,-188,346
1,-178.0,-188,346
1,-178.0,-188,346
1,-178.0,-188,348
1,-178.0,-188,348
1,-178.0,-188,348
1,-178.0,-188,348
1,-178.0,-188,348
1,-178.0,-188,350
1,-178.0,-188,350
1,-178.0,-188,350
1,-178.0,-188,350
1,-178.0,-188,350
1,-177.0,-187,352
1,-177.0,-187,354
1,-177.0,-187,354
1,-177.0,-187,356
1,-177.0,-187,356
1,-177.0,-187,358
1,-177.0,-187,358
1,-177.0,-187,360
1,-177.0,-187,360
1,-177.0,-187,362
1,-177.0,-187,362
1,-176.0,-186,364
1,-176.0,-186,366
1,-176.0,-186,368
1,-176.0,-186,370
1,-176.0,-186,372
1,-176.0,-186,374
1,-176.0,-186,376
1,-176.0,-186,378
1,-176.0,-186,380
1,-176.0,-186,382
1,-176.0,-186,384
1,-176.0,-186,386
1,-176.0,-186,386
1,-176.0,-186,388
1,-176.0,-186,388
1,-176.0,-186,390
1,-176.0,-186,390
1,-176.0,-186,392
1,-176.0,-186,392
1,-176.0,-186,394
1,-176.0,-186,394
1,-176.0,-186,396
1,-176.0,-186,396
1,-176.0,-186,398
1,-176.0,-186,398
1,-176.0,-186,400
1,-176.0,-186,400
1,-176.0,-186,402
1,-176.0,-186,402
1,-176.0,-186,404
1,-176.0,-186,404
1,-176.0,-186,406
1,-176.0,-186,406
1,-176.0,-186,408
1,-176.0,-186,408
1,-176.0,-186,410
1,-176.0,-186,410
1,-176.0,-186,412
1,-176.0,-186,412
1,-176.0,-186,414
1,-176.0,-186,414
1,-176.0,-186,416
1,-176.0,-186,416
1,-176.0,-186,418
1,-176.0,-186,418
1,-176.0,-186,420
1,-176.0,-186,420
1,-175.0,-185,422
1,-175.0,-185,424
1,-175.0,-185,426
1,-175.0,-185,428
1,-175.0,-185,430
1,-175.0,-185,432
1,-175.0,-185,434
1,-175.0,-185,436
1,-175.0,-185,438
1,-175.0,-185,440
1,-175.0,-185,442
1,-175.0,-185,444
1,-175.0,-185,444
1,-175.0,-185,446
1,-175.0,-185,446
1,-175.0,-185,446
1,-175.0,-185,448
1,-175.0,-185,448
1,-175.0,-185,448
1,-175.0,-185,450
1,-175.0,-185,450
1,-175.0,-185,450
1,-175.0,-185,452
1,-175.0,-185,452
1,-175.0,-185,452
1,-172.0,-182,454
1,-172.0,-182,456
1,-172.0,-182,458
1,-172.0,-182,460
1,-172.0,-182,462
1,-172.0,-182,464
1,-172.0,-182,466
1,-172.0,-182,468
1,-172.0,-182,470
1,-172.0,-182,472
1,-172.0,-182,474
1,-172.0,-182,476
1,-172.0,-182,478
1,-172.0,-182,480
1,-172.0,-182,482
1,-172.0,-182,484
1,-172.0,-182,486
1,-172.0,-182,488
1,-172.0,-182,490
1,-172.0,-182,492
1,-172.0,-182,494
1,-172.0,-182,494
1,-172.0,-182,496
1,-172.0,-182,496
1,-171.0,-181,498
1,-171.0,-181,500
1,-171.0,-181,500
1,-171.0,-181,502
1,-171.0,-181,502
1,-171.0,-181,504
1,-171.0,-181,504
1,-171.0,-181,506
1,-171.0,-181,506
1,-171.0,-181,508
1,-171.0,-181,508
1,-171.0,-181,510
1,-171.0,-181,510
1,-171.0,-181,512
1,-171.0,-181,512
1,-171.0,-181,514
1,-171.0,-181,514
1,-171.0,-181,516
1,-171.0,-181,516
1,-171.0,-181,518
1,-171.0,-181,518
1,-171.0,-181,520
1,-171.0,-181,520
1,-171.0,-181,522
1,-171.0,-181,522
1,-170.0,-180,524
1,-170.0,-180,526
1,-170.0,-180,528
1,-170.0,-180,530
1,-169.0,-179,532
1,-169.0,-179,534
1,-169.0,-179,536
1,-169.0,-179,538
1,-169.0,-179,540
1,-169.0,-179,542
1,-169.0,-179,544
1,-169.0,-179,546
1,-169.0,-179,548
1,-169.0,-179,550
1,-169.0,-179,552
1,-169.0,-179,554
1,-169.0,-179,556
1,-169.0,-179,558
1,-169.0,-179,560
1,-169.0,-179,562
1,-169.0,-179,564
1,-169.0,-179,566
1,-169.0,-179,568
1,-169.0,-179,570
1,-169.0,-179,572
1,-169.0,-179,574
1,-169.0,-179,576
1,-169.0,-179,578
1,-169.0,-179,580
1,-169.0,-179,582
1,-169.0,-179,584
1,-168.0,-178,586
1,-168.0,-178,588
1,-168.0,-178,590
1,-168.0,-178,592
1,-168.0,-178,594
1,-168.0,-178,596
1,-168.0,-178,598
1,-168.0,-178,600
1,-168.0,-178,600
1,-168.0,-178,602
1,-168.0,-178,602
1,-168.0,-178,604
1,-168.0,-178,604
1,-168.0,-178,606
1,-168.0,-178,606
1,-168.0,-178,608
1,-168.0,-178,608
1,-168.0,-178,610
1,-168.0,-178,610
1,-168.0,-178,612
1,-168.0,-178,612
1,-168.0,-178,612
1,-168.0,-178,614
1,-168.0,-178,614
1,-168.0,-178,614
1,-168.0,-178,616
1,-168.0,-178,616
1,-168.0,-178,616
1,-168.0,-178,618
1,-168.0,-178,618
1,-168.0,-178,618
1,-168.0,-178,620
1,-168.0,-178,620
1,-168.0,-178,620
1,-168.0,-178,622
1,-168.0,-178,622
1,-168.0,-178,622
1,-168.0,-178,624
1,-168.0,-178,624
1,-168.0,-178,624
1,-168.0,-178,626
1,-168.0,-178,626
1,-168.0,-178,626
1,-168.0,-178,626
1,-168.0,-178,628
1,-168.0,-178,628
1,-168.0,-178,628
1,-168.0,-178,628
1,-168.0,-178,628
1,-168.0,-178,630
1,-168.0,-178,630
1,-168.0,-178,630
1,-168.0,-178,630
1,-168.0,-178,630
1,-168.0,-178,630
1,-168.0,-178,632
1,-168.0,-178,632
1,-168.0,-178,632
1,-168.0,-178,632
1,-168.0,-178,632
1,-168.0,-178,632
1,-168.0,-178,632
1,-167.0,-177,634
1,-167.0,-177,634
1,-167.0,-177,636
1,-167.0,-177,636
1,-167.0,-177,638
1,-167.0,-177,638
1,-167.0,-177,640
1,-167.0,-177,640
1,-167.0,-177,642
1,-167.0,-177,642
1,-167.0,-177,644
1,-167.0,-177,644
1,-167.0,-177,646
1,-167.0,-177,646
1,-167.0,-177,648
1,-167.0,-177,648
1,-167.0,-177,650
1,-167.0,-177,650
1,-167.0,-177,652
1,-167.0,-177,652
1,-167.0,-177,652
1,-167.0,-177,654
1,-167.0,-177,654
1,-167.0,-177,654
1,-167.0,-177,656
1,-167.0,-177,656
1,-167.0,-177,656
1,-167.0,-177,658
1,-167.0,-177,658
1,-167.0,-177,658
1,-167.0,-177,660
1,-167.0,-177,660
1,-167.0,-177,660
1,-167.0,-177,662
1,-167.0,-177,662
1,-167.0,-177,662
1,-167.0,-177,664
1,-167.0,-177,664
1,-167.0,-177,664
1,-167.0,-177,666
1,-167.0,-177,666
1,-167.0,-177,666
1,-167.0,-177,668
1,-167.0,-177,668
1,-167.0,-177,668
1,-167.0,-177,670
1,-167.0,-177,670
1,-167.0,-177,670
1,-167.0,-177,672
1,-167.0,-177,672
1,-167.0,-177,672
1,-167.0,-177,674
1,-167.0,-177,674
1,-167.0,-177,674
1,-167.0,-177,676
1,-167.0,-177,676
1,-167.0,-177,676
1,-167.0,-177,678
1,-167.0,-177,678
1,-167.0,-177,678
1,-167.0,-177,680
1,-167.0,-177,680
1,-167.0,-177,680
1,-166.0,-176,682
1,-166.0,-176,684
1,-166.0,-176,684
1,-166.0,-176,686
1,-166.0,-176,686
1,-166.0,-176,688
1,-166.0,-176,688
1,-166.0,-176,690
1,-166.0,-176,690
1,-166.0,-176,692
1,-166.0,-176,692
1,-164.0,-174,694
1,-164.0,-174,696
1,-164.0,-174,698
1,-164.0,-174,700
1,-164.0,-174,702
1,-164.0,-174,704
1,-164.0,-174,706
1,-163.0,-173,708
1,-163.0,-173,710
1,-163.0,-173,712
1,-163.0,-173,714
1,-163.0,-173,716
1,-163.0,-173,718
1,-163.0,-173,720
1,-163.0,-173,722
1,-163.0,-173,724
1,-163.0,-173,726
1,-163.0,-173,728
1,-163.0,-173,730
1,-163.0,-173,732
1,-163.0,-173,734
1,-163.0,-173,736
1,-163.0,-173,738
1,-163.0,-173,740
1,-163.0,-173,742
1,-163.0,-173,744
1,-163.0,-173,746
1,-163.0,-173,748
1,-163.0,-173,750
1,-163.0,-173,750
1,-163.0,-173,750
1,-163.0,-173,752
1,-163.0,-173,752
1,-163.0,-173,752
1,-163.0,-173,754
1,-163.0,-173,754
1,-163.0,-173,754
1,-163.0,-173,756
1,-163.0,-173,756
1,-163.0,-173,756
1,-163.0,-173,758
1,-163.0,-173,758
1,-163.0,-173,758
1,-163.0,-173,760
1,-163.0,-173,760
1,-163.0,-173,760
1,-162.0,-172,762
1,-162.0,-172,764
1,-162.0,-172,766
1,-162.0,-172,768
1,-162.0,-172,770
1,-162.0,-172,772
1,-161.0,-171,774
1,-161.0,-171,776
1,-161.0,-171,778
1,-161.0,-171,780
1,-161.0,-171,782
1,-161.0,-171,784
1,-161.0,-171,786
1,-161.0,-171,788
1,-161.0,-171,790
1,-160.0,-170,792
1,-160.0,-170,794
1,-160.0,-170,796
1,-160.0,-170,798
1,-160.0,-170,800
1,-160.0,-170,802
1,-160.0,-170,804
1,-160.0,-170,806
1,-160.0,-170,808
1,-160.0,-170,810
1,-159.0,-169,812
1,-159.0,-169,814
1,-159.0,-169,816
1,-159.0,-169,816
1,-159.0,-169,818
1,-159.0,-169,818
1,-159.0,-169,820
1,-159.0,-169,820
1,-159.0,-169,820
1,-159.0,-169,822
1,-159.0,-169,822
1,-159.0,-169,822
1,-159.0,-169,824
1,-159.0,-169,824
1,-159.0,-169,824
1,-159.0,-169,824
1,-159.0,-169,826
1,-159.0,-169,826
1,-159.0,-169,826
1,-159.0,-169,826
1,-159.0,-169,828
1,-159.0,-169,828
1,-159.0,-169,828
1,-159.0,-169,828
1,-159.0,-169,828
1,-159.0,-169,830
1,-159.0,-169,830
1,-159.0,-169,830
1,-159.0,-169,830
1,-159.0,-169,830
1,-159.0,-169,832
1,-159.0,-169,832
1,-159.0,-169,832
1,-159.0,-169,832
1,-159.0,-169,832
1,-159.0,-169,832
1,-159.0,-169,834
1,-159.0,-169,834
1,-159.0,-169,834
1,-159.0,-169,834
1,-159.0,-169,834
1,-159.0,-169,834
1,-159.0,-169,834
1,-159.0,-169,836
1,-159.0,-169,836
1,-159.0,-169,836
1,-159.0,-169,836
1,-159.0,-169,836
1,-159.0,-169,836
1,-159.0,-169,836
1,-159.0,-169,838
1,-159.0,-169,838
1,-159.0,-169,838
1,-159.0,-169,838
1,-159.0,-169,838
1,-159.0,-169,838
1,-159.0,-169,838
1,-159.0,-169,840
1,-159.0,-169,840
1,-159.0,-169,840
1,-159.0,-169,840
1,-159.0,-169,840
1,-159.0,-169,840
1,-159.0,-169,840
1,-158.0,-168,842
1,-158.0,-168,844
1,-158.0,-168,846
1,-158.0,-168,848
1,-158.0,-168,850
1,-158.0,-168,850
1,-157.0,-167,852
1,-157.0,-167,854
1,-157.0,-167,856
1,-157.0,-167,858
1,-157.0,-167,860
1,-157.0,-167,862
1,-157.0,-167,864
1,-157.0,-167,866
1,-157.0,-167,868
1,-157.0,-167,870
1,-157.0,-167,872
1,-157.0,-167,874
1,-157.0,-167,876
1,-157.0,-167,878
1,-157.0,-167,880
1,-157.0,-167,882
1,-157.0,-167,884
1,-157.0,-167,886
1,-157.0,-167,888
1,-157.0,-167,890
1,-157.0,-167,892
1,-157.0,-167,894
1,-157.0,-167,896
1,-157.0,-167,898
1,-157.0,-167,900
1,-157.0,-167,902
1,-157.0,-167,904
1,-157.0,-167,904
1,-157.0,-167,906
1,-157.0,-167,906
1,-157.0,-167,906
1,-157.0,-167,908
1,-157.0,-167,908
1,-157.0,-167,908
1,-157.0,-167,910
1,-157.0,-167,910
1,-157.0,-167,910
1,-157.0,-167,912
1,-157.0,-167,912
1,-157.0,-167,912
1,-157.0,-167,914
1,-157.0,-167,914
1,-157.0,-167,914
1,-156.0,-166,916
1,-156.0,-166,918
1,-156.0,-166,920
1,-156.0,-166,920
1,-156.0,-166,922
1,-156.0,-166,922
1,-156.0,-166,924
1,-156.0,-166,924
1,-156.0,-166,926
1,-156.0,-166,926
1,-156.0,-166,928
1,-156.0,-166,928
1,-156.0,-166,930
1,-156.0,-166,930
1,-156.0,-166,930
1,-156.0,-166,932
1,-156.0,-166,932
1,-156.0,-166,932
1,-156.0,-166,934
1,-156.0,-166,934
1,-156.0,-166,934
1,-155.0,-165,936
1,-155.0,-165,938
1,-155.0,-165,940
1,-155.0,-165,942
1,-155.0,-165,944
