run,value,neg_cost,evaluations
1,-1943.0,-1953,20
1,-1942.0,-1952,22
1,-1942.0,-1952,24
1,-1942.0,-1952,26
1,-1942.0,-1952,28
1,-1942.0,-1952,30
1,-1942.0,-1952,32
1,-1941.0,-1951,34
1,-1941.0,-1951,36
1,-1941.0,-1951,38
1,-1941.0,-1951,40
1,-1941.0,-1951,42
1,-1941.0,-1951,44
1,-1941.0,-1951,46
1,-1941.0,-1951,48
1,-1941.0,-1951,50
1,-1941.0,-1951,52
1,-1941.0,-1951,54
1,-1941.0,-1951,56
1,-1941.0,-1951,58
1,-1941.0,-1951,60
1,-1941.0,-1951,62
1,-1941.0,-1951,64
1,-1941.0,-1951,64
1,-1941.0,-1951,64
1,-1941.0,-1951,66
1,-1941.0,-1951,66
1,-1941.0,-1951,66
1,-1941.0,-1951,68
1,-1941.0,-1951,68
1,-1941.0,-1951,68
1,-1941.0,-1951,68
1,-1939.0,-1949,70
1,-1939.0,-1949,72
1,-1939.0,-1949,74
1,-1939.0,-1949,76
1,-1939.0,-1949,76
1,-1939.0,-1949,78
1,-1939.0,-1949,78
1,-1939.0,-1949,80
1,-1939.0,-1949,80
1,-1939.0,-1949,82
1,-1939.0,-1949,82
1,-1939.0,-1949,84
1,-1939.0,-1949,84
1,-1939.0,-1949,86
1,-1939.0,-1949,86
1,-1939.0,-1949,88
1,-1939.0,-1949,88
1,-1939.0,-1949,90
1,-1939.0,-1949,90
1,-1939.0,-1949,90
1,-1939.0,-1949,92
1,-1939.0,-1949,92
1,-1939.0,-1949,92
1,-1939.0,-1949,94
1,-1939.0,-1949,94
1,-1939.0,-1949,94
1,-1939.0,-1949,94
1,-1939.0,-1949,96
1,-1939.0,-1949,96
1,-1939.0,-1949,96
1,-1939.0,-1949,96
1,-1939.0,-1949,98
1,-1939.0,-1949,98
1,-1939.0,-1949,98
1,-1939.0,-1949,98
1,-1939.0,-1949,100
1,-1939.0,-1949,100
1,-1939.0,-1949,100
1,-1939.0,-1949,100
1,-1939.0,-1949,102
1,-1939.0,-1949,102
1,-1939.0,-1949,102
1,-1939.0,-1949,102
1,-1939.0,-1949,102
1,-1939.0,-1949,104
1,-1939.0,-1949,104
1,-1939.0,-1949,104
1,-1939.0,-1949,104
1,-1939.0,-1949,104
1,-1938.0,-1948,106
1,-1938.0,-1948,108
1,-1938.0,-1948,110
1,-1938.0,-1948,112
1,-1938.0,-1948,112
1,-1938.0,-1948,114
1,-1938.0,-1948,114
1,-1938.0,-1948,116
1,-1938.0,-1948,116
1,-1938.0,-1948,116
1,-1937.0,-1947,118
1,-1937.0,-1947,120
1,-1937.0,-1947,122
1,-1937.0,-1947,124
1,-1937.0,-1947,126
1,-1937.0,-1947,126
1,-1937.0,-1947,128
1,-1937.0,-1947,128
1,-1937.0,-1947,128
1,-1937.0,-1947,130
1,-1937.0,-1947,130
1,-1937.0,-1947,130
1,-1935.0,-1945,132
1,-1935.0,-1945,134
1,-1935.0,-1945,136
1,-1935.0,-1945,138
1,-1935.0,-1945,140
1,-1935.0,-1945,142
1,-1935.0,-1945,142
1,-1935.0,-1945,144
1,-1935.0,-1945,144
1,-1935.0,-1945,146
1,-1935.0,-1945,146
1,-1935.0,-1945,148
1,-1935.0,-1945,148
1,-1935.0,-1945,150
1,-1935.0,-1945,150
1,-1935.0,-1945,152
1,-1935.0,-1945,152
1,-1935.0,-1945,154
1,-1935.0,-1945,154
1,-1934.0,-1944,156
1,-1934.0,-1944,158
1,-1934.0,-1944,160
1,-1934.0,-1944,160
1,-1934.0,-1944,162
1,-1934.0,-1944,162
1,-1934.0,-1944,164
1,-1934.0,-1944,164
1,-1934.0,-1944,166
1,-1934.0,-1944,166
1,-1934.0,-1944,168
1,-1934.0,-1944,168
1,-1934.0,-1944,170
1,-1934.0,-1944,170
1,-1934.0,-1944,172
1,-1934.0,-1944,172
1,-1934.0,-1944,174
1,-1934.0,-1944,174
1,-1934.0,-1944,174
1,-1934.0,-1944,176
1,-1934.0,-1944,176
1,-1934.0,-1944,176
1,-1932.0,-1942,178
1,-1932.0,-1942,180
1,-1932.0,-1942,182
1,-1932.0,-1942,182
1,-1932.0,-1942,184
1,-1932.0,-1942,184
1,-1932.0,-1942,186
1,-1932.0,-1942,186
1,-1932.0,-1942,188
1,-1932.0,-1942,188
1,-1932.0,-1942,188
1,-1932.0,-1942,190
1,-1932.0,-1942,190
1,-1932.0,-1942,190
1,-1932.0,-1942,192
1,-1932.0,-1942,192
1,-1932.0,-1942,192
1,-1932.0,-1942,192
1,-1932.0,-1942,194
1,-1932.0,-1942,194
1,-1932.0,-1942,194
1,-1932.0,-1942,194
1,-1932.0,-1942,194
1,-1932.0,-1942,196
1,-1932.0,-1942,196
1,-1932.0,-1942,196
1,-1932.0,-1942,196
1,-1932.0,-1942,196
1,-1932.0,-1942,198
1,-1932.0,-1942,198
1,-1932.0,-1942,198
1,-1932.0,-1942,198
1,-1932.0,-1942,198
1,-1932.0,-1942,200
1,-1932.0,-1942,200
1,-1932.0,-1942,200
1,-1932.0,-1942,200
1,-1932.0,-1942,200
1,-1932.0,-1942,200
1,-1932.0,-1942,202
1,-1932.0,-1942,202
1,-1932.0,-1942,202
1,-1932.0,-1942,202
1,-1932.0,-1942,202
1,-1932.0,-1942,202
1,-1932.0,-1942,202
1,-1931.0,-1941,204
1,-1931.0,-1941,206
1,-1931.0,-1941,206
1,-1931.0,-1941,208
1,-1931.0,-1941,208
1,-1931.0,-1941,210
1,-1931.0,-1941,210
1,-1931.0,-1941,210
1,-1931.0,-1941,212
1,-1931.0,-1941,212
1,-1931.0,-1941,212
1,-1931.0,-1941,212
1,-1931.0,-1941,212
1,-1930.0,-1940,214
1,-1930.0,-1940,216
1,-1930.0,-1940,218
1,-1930.0,-1940,220
1,-1930.0,-1940,222
1,-1930.0,-1940,224
1,-1930.0,-1940,226
1,-1930.0,-1940,226
1,-1930.0,-1940,228
1,-1930.0,-1940,228
1,-1930.0,-1940,228
1,-1930.0,-1940,230
1,-1930.0,-1940,230
1,-1930.0,-1940,230
1,-1930.0,-1940,232
1,-1930.0,-1940,232
1,-1930.0,-1940,232
1,-1930.0,-1940,232
1,-1930.0,-1940,232
1,-1928.0,-1938,234
1,-1928.0,-1938,236
1,-1928.0,-1938,238
1,-1927.0,-1937,240
1,-1927.0,-1937,242
1,-1927.0,-1937,244
1,-1927.0,-1937,246
1,-1927.0,-1937,248
1,-1927.0,-1937,250
1,-1927.0,-1937,252
1,-1927.0,-1937,254
1,-1927.0,-1937,256
1,-1927.0,-1937,258
1,-1927.0,-1937,260
1,-1927.0,-1937,262
1,-1927.0,-1937,264
1,-1927.0,-1937,266
1,-1927.0,-1937,268
1,-1927.0,-1937,268
1,-1927.0,-1937,270
1,-1927.0,-1937,270
1,-1926.0,-1936,272
1,-1926.0,-1936,274
1,-1926.0,-1936,274
1,-1926.0,-1936,276
1,-1926.0,-1936,276
1,-1926.0,-1936,278
1,-1926.0,-1936,278
1,-1926.0,-1936,280
1,-1926.0,-1936,280
1,-1926.0,-1936,280
1,-1926.0,-1936,282
1,-1926.0,-1936,282
1,-1926.0,-1936,282
1,-1926.0,-1936,282
1,-1926.0,-1936,284
1,-1926.0,-1936,284
1,-1926.0,-1936,284
1,-1926.0,-1936,284
1,-1926.0,-1936,284
1,-1926.0,-1936,286
1,-1926.0,-1936,286
1,-1926.0,-1936,286
1,-1926.0,-1936,286
1,-1926.0,-1936,286
1,-1926.0,-1936,286
1,-1926.0,-1936,288
1,-1926.0,-1936,288
1,-1926.0,-1936,288
1,-1926.0,-1936,288
1,-1926.0,-1936,288
1,-1926.0,-1936,288
1,-1926.0,-1936,290
1,-1926.0,-1936,290
1,-1926.0,-1936,290
1,-1926.0,-1936,290
1,-1926.0,-1936,290
1,-1926.0,-1936,290
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,292
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,294
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,296
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1926.0,-1936,298
1,-1924.0,-1934,300
1,-1924.0,-1934,302
1,-1924.0,-1934,304
1,-1924.0,-1934,306
1,-1924.0,-1934,308
1,-1924.0,-1934,310
1,-1924.0,-1934,312
1,-1924.0,-1934,314
1,-1924.0,-1934,314
1,-1924.0,-1934,316
1,-1924.0,-1934,316
1,-1924.0,-1934,318
1,-1924.0,-1934,318
1,-1924.0,-1934,318
1,-1923.0,-1933,320
1,-1923.0,-1933,322
1,-1923.0,-1933,324
1,-1923.0,-1933,326
1,-1923.0,-1933,326
1,-1923.0,-1933,328
1,-1923.0,-1933,328
1,-1923.0,-1933,330
1,-1923.0,-1933,330
1,-1923.0,-1933,330
1,-1923.0,-1933,332
1,-1923.0,-1933,332
1,-1923.0,-1933,332
1,-1923.0,-1933,334
1,-1923.0,-1933,334
1,-1923.0,-1933,334
1,-1923.0,-1933,336
1,-1923.0,-1933,336
1,-1923.0,-1933,336
1,-1923.0,-1933,336
1,-1923.0,-1933,338
1,-1923.0,-1933,338
1,-1923.0,-1933,338
1,-1923.0,-1933,338
1,-1923.0,-1933,340
1,-1923.0,-1933,340
1,-1923.0,-1933,340
1,-1923.0,-1933,340
1,-1923.0,-1933,340
1,-1923.0,-1933,342
1,-1923.0,-1933,342
1,-1923.0,-1933,342
1,-1923.0,-1933,342
1,-1923.0,-1933,342
1,-1923.0,-1933,344
1,-1923.0,-1933,344
1,-1923.0,-1933,344
1,-1923.0,-1933,344
1,-1923.0,-1933,344
1,-1923.0,-1933,346
1,-1923.0,-1933,346
1,-1923.0,-1933,346
1,-1923.0,-1933,346
1,-1923.0,-1933,346
1,-1923.0,-1933,348
1,-1923.0,-1933,348
1,-1923.0,-1933,348
1,-1923.0,-1933,348
1,-1923.0,-1933,348
1,-1923.0,-1933,350
1,-1923.0,-1933,350
1,-1923.0,-1933,350
1,-1923.0,-1933,350
1,-1923.0,-1933,350
1,-1923.0,-1933,352
1,-1923.0,-1933,352
1,-1923.0,-1933,352
1,-1923.0,-1933,352
1,-1923.0,-1933,352
1,-1923.0,-1933,352
1,-1923.0,-1933,352
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,354
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1923.0,-1933,356
1,-1922.0,-1932,358
1,-1922.0,-1932,360
1,-1922.0,-1932,362
1,-1922.0,-1932,364
1,-1922.0,-1932,366
1,-1922.0,-1932,366
1,-1922.0,-1932,368
1,-1922.0,-1932,368
1,-1922.0,-1932,368
1,-1922.0,-1932,370
1,-1922.0,-1932,370
1,-1922.0,-1932,370
1,-1922.0,-1932,372
1,-1922.0,-1932,372
1,-1922.0,-1932,372
1,-1922.0,-1932,372
1,-1922.0,-1932,372
