run,value,neg_cost,evaluations
1,-1980.0,-1990,10
1,-1980.0,-1990,12
1,-1980.0,-1990,14
1,-1980.0,-1990,14
1,-1980.0,-1990,16
1,-1980.0,-1990,16
1,-1978.0,-1988,18
1,-1978.0,-1988,20
1,-1978.0,-1988,20
1,-1978.0,-1988,22
1,-1978.0,-1988,22
1,-1978.0,-1988,24
1,-1978.0,-1988,24
1,-1978.0,-1988,24
1,-1978.0,-1988,26
1,-1978.0,-1988,26
1,-1978.0,-1988,26
1,-1978.0,-1988,26
1,-1978.0,-1988,26
1,-1978.0,-1988,28
1,-1978.0,-1988,28
1,-1978.0,-1988,28
1,-1978.0,-1988,28
1,-1978.0,-1988,28
1,-1977.0,-1987,30
1,-1977.0,-1987,32
1,-1977.0,-1987,32
1,-1976.0,-1986,34
1,-1975.0,-1985,36
1,-1975.0,-1985,38
1,-1974.0,-1984,40
1,-1974.0,-1984,42
1,-1974.0,-1984,44
1,-1974.0,-1984,46
1,-1974.0,-1984,46
1,-1973.0,-1983,48
1,-1973.0,-1983,50
1,-1973.0,-1983,50
1,-1973.0,-1983,52
1,-1973.0,-1983,52
1,-1973.0,-1983,54
1,-1973.0,-1983,54
1,-1973.0,-1983,54
1,-1973.0,-1983,56
1,-1973.0,-1983,56
1,-1973.0,-1983,56
1,-1973.0,-1983,58
1,-1973.0,-1983,58
1,-1973.0,-1983,58
1,-1973.0,-1983,58
1,-1973.0,-1983,60
1,-1973.0,-1983,60
1,-1973.0,-1983,60
1,-1973.0,-1983,60
1,-1973.0,-1983,60
1,-1973.0,-1983,62
1,-1973.0,-1983,62
1,-1973.0,-1983,62
1,-1973.0,-1983,62
1,-1973.0,-1983,62
1,-1973.0,-1983,62
1,-1973.0,-1983,64
1,-1973.0,-1983,64
1,-1973.0,-1983,64
1,-1973.0,-1983,64
1,-1973.0,-1983,64
1,-1973.0,-1983,64
1,-1972.0,-1982,66
1,-1972.0,-1982,66
1,-1972.0,-1982,68
1,-1972.0,-1982,68
1,-1972.0,-1982,68
1,-1972.0,-1982,70
1,-1972.0,-1982,70
1,-1972.0,-1982,70
1,-1972.0,-1982,70
1,-1971.0,-1981,72
1,-1971.0,-1981,74
1,-1971.0,-1981,74
1,-1971.0,-1981,74
1,-1971.0,-1981,76
1,-1971.0,-1981,76
1,-1971.0,-1981,76
1,-1970.0,-1980,78
1,-1970.0,-1980,80
1,-1969.0,-1979,82
1,-1969.0,-1979,84
1,-1969.0,-1979,86
1,-1969.0,-1979,86
1,-1969.0,-1979,88
1,-1969.0,-1979,88
1,-1969.0,-1979,88
1,-1969.0,-1979,90
1,-1969.0,-1979,90
1,-1969.0,-1979,90
1,-1969.0,-1979,90
1,-1969.0,-1979,92
1,-1969.0,-1979,92
1,-1969.0,-1979,92
1,-1969.0,-1979,92
1,-1969.0,-1979,94
1,-1969.0,-1979,94
1,-1969.0,-1979,94
1,-1969.0,-1979,94
1,-1969.0,-1979,94
1,-1969.0,-1979,96
1,-1969.0,-1979,96
1,-1969.0,-1979,96
1,-1969.0,-1979,96
1,-1969.0,-1979,96
1,-1969.0,-1979,96
1,-1969.0,-1979,96
1,-1968.0,-1978,98
1,-1968.0,-1978,100
1,-1968.0,-1978,100
1,-1968.0,-1978,102
1,-1968.0,-1978,102
1,-1968.0,-1978,104
1,-1968.0,-1978,104
1,-1968.0,-1978,104
1,-1966.0,-1976,106
1,-1964.0,-1974,108
1,-1964.0,-1974,110
1,-1964.0,-1974,110
1,-1964.0,-1974,112
1,-1964.0,-1974,112
1,-1964.0,-1974,112
1,-1964.0,-1974,114
1,-1964.0,-1974,114
1,-1964.0,-1974,114
1,-1964.0,-1974,116
1,-1964.0,-1974,116
1,-1964.0,-1974,116
1,-1964.0,-1974,116
1,-1964.0,-1974,116
1,-1963.0,-1973,118
1,-1963.0,-1973,120
1,-1963.0,-1973,120
1,-1963.0,-1973,122
1,-1963.0,-1973,122
1,-1962.0,-1972,124
1,-1961.0,-1971,126
1,-1961.0,-1971,128
1,-1961.0,-1971,130
1,-1960.0,-1970,132
