run,value,neg_cost,evaluations
1,-261.0,-271,50
1,-261.0,-271,52
1,-261.0,-271,54
1,-261.0,-271,56
1,-261.0,-271,58
1,-261.0,-271,60
1,-261.0,-271,62
1,-261.0,-271,64
1,-261.0,-271,66
1,-261.0,-271,68
1,-261.0,-271,70
1,-261.0,-271,72
1,-261.0,-271,74
1,-261.0,-271,76
1,-261.0,-271,78
1,-261.0,-271,80
1,-261.0,-271,82
1,-261.0,-271,84
1,-261.0,-271,86
1,-261.0,-271,88
1,-261.0,-271,90
1,-261.0,-271,92
1,-261.0,-271,94
1,-261.0,-271,94
1,-261.0,-271,96
1,-261.0,-271,96
1,-261.0,-271,98
1,-261.0,-271,98
1,-261.0,-271,98
1,-261.0,-271,100
1,-261.0,-271,100
1,-261.0,-271,100
1,-261.0,-271,102
1,-261.0,-271,102
1,-261.0,-271,102
1,-261.0,-271,104
1,-261.0,-271,104
1,-261.0,-271,104
1,-261.0,-271,106
1,-261.0,-271,106
1,-261.0,-271,106
1,-261.0,-271,108
1,-261.0,-271,108
1,-261.0,-271,108
1,-261.0,-271,110
1,-261.0,-271,110
1,-261.0,-271,110
1,-261.0,-271,112
1,-261.0,-271,112
1,-261.0,-271,112
1,-261.0,-271,114
1,-261.0,-271,114
1,-261.0,-271,114
1,-261.0,-271,116
1,-261.0,-271,116
1,-261.0,-271,116
1,-259.0,-269,118
1,-259.0,-269,120
1,-259.0,-269,122
1,-259.0,-269,124
1,-259.0,-269,124
1,-259.0,-269,126
1,-259.0,-269,126
1,-259.0,-269,128
1,-259.0,-269,128
1,-259.0,-269,130
1,-259.0,-269,130
1,-259.0,-269,132
1,-259.0,-269,132
1,-259.0,-269,134
1,-259.0,-269,134
1,-259.0,-269,136
1,-259.0,-269,136
1,-259.0,-269,138
1,-259.0,-269,138
1,-259.0,-269,140
1,-259.0,-269,140
1,-259.0,-269,140
1,-259.0,-269,142
1,-259.0,-269,142
1,-259.0,-269,142
1,-259.0,-269,144
1,-259.0,-269,144
1,-259.0,-269,144
1,-259.0,-269,146
1,-259.0,-269,146
1,-259.0,-269,146
1,-259.0,-269,148
1,-259.0,-269,148
1,-259.0,-269,148
1,-259.0,-269,150
1,-259.0,-269,150
1,-259.0,-269,150
1,-259.0,-269,152
1,-259.0,-269,152
1,-259.0,-269,152
1,-258.0,-268,154
1,-258.0,-268,156
1,-258.0,-268,158
1,-258.0,-268,160
1,-258.0,-268,162
1,-258.0,-268,164
1,-258.0,-268,164
1,-258.0,-268,166
1,-258.0,-268,166
1,-258.0,-268,168
1,-258.0,-268,168
1,-258.0,-268,170
1,-258.0,-268,170
1,-258.0,-268,172
1,-258.0,-268,172
1,-258.0,-268,174
1,-258.0,-268,174
1,-258.0,-268,176
1,-258.0,-268,176
1,-257.0,-267,178
1,-257.0,-267,180
1,-257.0,-267,180
1,-257.0,-267,182
1,-257.0,-267,182
1,-257.0,-267,184
1,-257.0,-267,184
1,-257.0,-267,186
