run,value,neg_cost,evaluations
1,-270.0,-280,20
1,-270.0,-280,20
1,-270.0,-280,22
1,-270.0,-280,22
1,-269.0,-279,24
1,-269.0,-279,26
1,-269.0,-279,28
1,-269.0,-279,30
1,-269.0,-279,32
1,-269.0,-279,32
1,-269.0,-279,34
1,-269.0,-279,34
1,-269.0,-279,36
1,-269.0,-279,36
1,-269.0,-279,38
1,-269.0,-279,38
1,-269.0,-279,38
1,-269.0,-279,40
1,-269.0,-279,40
1,-269.0,-279,40
1,-268.0,-278,42
1,-268.0,-278,44
1,-268.0,-278,46
1,-268.0,-278,48
1,-268.0,-278,50
1,-268.0,-278,52
1,-268.0,-278,54
1,-268.0,-278,56
1,-268.0,-278,56
1,-268.0,-278,58
1,-268.0,-278,58
1,-268.0,-278,58
1,-268.0,-278,60
1,-268.0,-278,60
1,-268.0,-278,60
1,-268.0,-278,62
1,-268.0,-278,62
1,-268.0,-278,62
1,-268.0,-278,64
1,-268.0,-278,64
1,-268.0,-278,64
1,-267.0,-277,66
1,-267.0,-277,68
1,-267.0,-277,70
1,-267.0,-277,72
1,-267.0,-277,74
1,-267.0,-277,76
1,-267.0,-277,78
1,-267.0,-277,80
1,-267.0,-277,82
1,-267.0,-277,84
1,-267.0,-277,84
1,-267.0,-277,86
1,-267.0,-277,86
1,-267.0,-277,88
1,-267.0,-277,88
1,-267.0,-277,90
1,-267.0,-277,90
1,-267.0,-277,90
1,-267.0,-277,92
1,-267.0,-277,92
1,-267.0,-277,92
1,-267.0,-277,94
1,-267.0,-277,94
1,-267.0,-277,94
1,-267.0,-277,94
1,-267.0,-277,94
1,-265.0,-275,96
1,-265.0,-275,98
1,-265.0,-275,100
1,-265.0,-275,102
1,-265.0,-275,102
1,-265.0,-275,104
1,-265.0,-275,104
1,-265.0,-275,106
1,-265.0,-275,106
1,-264.0,-274,108
1,-264.0,-274,110
1,-264.0,-274,112
1,-263.0,-273,114
1,-263.0,-273,116
1,-263.0,-273,118
1,-263.0,-273,120
1,-263.0,-273,122
1,-263.0,-273,124
1,-261.0,-271,126
1,-261.0,-271,128
1,-261.0,-271,130
1,-260.0,-270,132
1,-260.0,-270,134
1,-260.0,-270,136
1,-260.0,-270,138
1,-260.0,-270,140
1,-260.0,-270,142
1,-260.0,-270,144
1,-260.0,-270,146
1,-260.0,-270,148
1,-260.0,-270,148
1,-260.0,-270,150
1,-260.0,-270,150
1,-260.0,-270,152
1,-260.0,-270,152
1,-260.0,-270,154
1,-260.0,-270,154
1,-260.0,-270,156
1,-260.0,-270,156
1,-260.0,-270,158
1,-260.0,-270,158
1,-260.0,-270,160
1,-260.0,-270,160
1,-260.0,-270,162
1,-260.0,-270,162
1,-260.0,-270,164
1,-260.0,-270,164
1,-260.0,-270,166
1,-260.0,-270,166
1,-260.0,-270,168
1,-260.0,-270,168
1,-260.0,-270,168
1,-260.0,-270,168
1,-260.0,-270,170
1,-260.0,-270,170
1,-260.0,-270,170
1,-260.0,-270,170
1,-260.0,-270,172
1,-260.0,-270,172
1,-260.0,-270,172
1,-260.0,-270,172
1,-260.0,-270,174
1,-260.0,-270,174
1,-260.0,-270,174
1,-260.0,-270,174
1,-260.0,-270,176
1,-260.0,-270,176
1,-260.0,-270,176
1,-260.0,-270,176
1,-260.0,-270,176
1,-260.0,-270,178
1,-260.0,-270,178
1,-260.0,-270,178
1,-260.0,-270,178
1,-260.0,-270,178
1,-260.0,-270,180
1,-260.0,-270,180
1,-260.0,-270,180
1,-260.0,-270,180
1,-260.0,-270,180
1,-260.0,-270,182
1,-260.0,-270,182
1,-260.0,-270,182
1,-260.0,-270,182
1,-260.0,-270,182
1,-260.0,-270,182
1,-260.0,-270,184
1,-260.0,-270,184
1,-260.0,-270,184
1,-260.0,-270,184
1,-260.0,-270,184
1,-260.0,-270,184
1,-260.0,-270,184
1,-260.0,-270,186
1,-260.0,-270,186
1,-260.0,-270,186
1,-260.0,-270,186
1,-260.0,-270,186
1,-260.0,-270,186
1,-260.0,-270,186
1,-260.0,-270,186
1,-259.0,-269,188
1,-259.0,-269,190
1,-259.0,-269,192
1,-259.0,-269,192
1,-258.0,-268,194
1,-258.0,-268,196
1,-258.0,-268,198
1,-258.0,-268,200
1,-258.0,-268,202
1,-258.0,-268,202
1,-258.0,-268,204
1,-258.0,-268,204
1,-258.0,-268,206
1,-258.0,-268,206
1,-258.0,-268,206
1,-258.0,-268,208
1,-258.0,-268,208
1,-258.0,-268,208
1,-258.0,-268,210
1,-258.0,-268,210
1,-258.0,-268,210
1,-258.0,-268,210
1,-258.0,-268,210
1,-258.0,-268,212
1,-258.0,-268,212
1,-258.0,-268,212
1,-258.0,-268,212
1,-258.0,-268,212
1,-256.0,-266,214
1,-256.0,-266,216
1,-256.0,-266,218
1,-256.0,-266,218
1,-256.0,-266,220
1,-256.0,-266,220
1,-256.0,-266,222
1,-256.0,-266,222
1,-256.0,-266,222
1,-256.0,-266,224
1,-256.0,-266,224
1,-256.0,-266,224
1,-256.0,-266,226
1,-256.0,-266,226
1,-256.0,-266,226
1,-256.0,-266,226
1,-256.0,-266,228
1,-256.0,-266,228
1,-256.0,-266,228
1,-256.0,-266,228
1,-256.0,-266,228
1,-256.0,-266,230
1,-256.0,-266,230
1,-256.0,-266,230
1,-256.0,-266,230
1,-256.0,-266,230
1,-256.0,-266,230
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,232
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,234
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,236
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,238
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-256.0,-266,240
1,-255.0,-265,242
1,-255.0,-265,244
1,-255.0,-265,246
1,-255.0,-265,248
1,-255.0,-265,250
1,-255.0,-265,252
1,-255.0,-265,254
1,-255.0,-265,256
1,-255.0,-265,258
1,-255.0,-265,260
1,-255.0,-265,262
1,-255.0,-265,262
1,-255.0,-265,264
1,-255.0,-265,264
1,-255.0,-265,264
1,-255.0,-265,266
1,-255.0,-265,266
1,-255.0,-265,266
1,-255.0,-265,266
1,-254.0,-264,268
1,-254.0,-264,270
1,-254.0,-264,272
1,-254.0,-264,274
1,-254.0,-264,274
1,-254.0,-264,276
1,-254.0,-264,276
1,-254.0,-264,278
1,-254.0,-264,278
1,-254.0,-264,280
1,-254.0,-264,280
1,-254.0,-264,282
1,-254.0,-264,282
1,-253.0,-263,284
1,-253.0,-263,286
1,-253.0,-263,288
1,-252.0,-262,290
1,-252.0,-262,292
