run,value,neg_cost,evaluations
1,-345.0,-355,10
1,-345.0,-355,12
1,-345.0,-355,14
1,-345.0,-355,14
1,-345.0,-355,16
1,-345.0,-355,16
1,-344.0,-354,18
1,-344.0,-354,20
1,-344.0,-354,22
1,-344.0,-354,24
1,-343.0,-353,26
1,-343.0,-353,28
1,-343.0,-353,28
1,-342.0,-352,30
1,-342.0,-352,32
1,-342.0,-352,32
1,-342.0,-352,34
1,-342.0,-352,34
1,-342.0,-352,36
1,-342.0,-352,36
1,-342.0,-352,38
1,-342.0,-352,38
1,-342.0,-352,38
1,-341.0,-351,40
1,-341.0,-351,42
1,-341.0,-351,44
1,-341.0,-351,44
1,-341.0,-351,44
1,-340.0,-350,46
1,-339.0,-349,48
1,-339.0,-349,50
1,-339.0,-349,52
1,-339.0,-349,54
1,-339.0,-349,54
1,-339.0,-349,56
1,-339.0,-349,56
1,-339.0,-349,56
1,-336.0,-346,58
1,-336.0,-346,60
1,-336.0,-346,62
1,-336.0,-346,64
1,-336.0,-346,66
1,-336.0,-346,68
1,-336.0,-346,70
1,-336.0,-346,72
1,-336.0,-346,74
1,-336.0,-346,74
1,-336.0,-346,76
1,-336.0,-346,76
1,-336.0,-346,78
1,-336.0,-346,78
1,-336.0,-346,80
1,-336.0,-346,80
1,-336.0,-346,82
1,-336.0,-346,82
1,-336.0,-346,84
1,-336.0,-346,84
1,-336.0,-346,84
1,-336.0,-346,86
1,-336.0,-346,86
1,-336.0,-346,86
1,-336.0,-346,86
1,-336.0,-346,88
1,-336.0,-346,88
1,-336.0,-346,88
1,-336.0,-346,88
1,-336.0,-346,88
1,-336.0,-346,90
1,-336.0,-346,90
1,-336.0,-346,90
1,-336.0,-346,90
1,-336.0,-346,90
1,-335.0,-345,92
1,-335.0,-345,94
1,-335.0,-345,96
1,-335.0,-345,96
1,-335.0,-345,98
1,-335.0,-345,98
1,-335.0,-345,98
1,-335.0,-345,98
1,-335.0,-345,100
1,-335.0,-345,100
1,-335.0,-345,100
1,-335.0,-345,100
1,-335.0,-345,100
1,-335.0,-345,102
1,-335.0,-345,102
1,-335.0,-345,102
1,-335.0,-345,102
1,-335.0,-345,102
1,-335.0,-345,102
1,-335.0,-345,104
1,-335.0,-345,104
1,-335.0,-345,104
1,-335.0,-345,104
1,-335.0,-345,104
1,-335.0,-345,104
1,-335.0,-345,104
1,-335.0,-345,106
1,-335.0,-345,106
1,-335.0,-345,106
1,-335.0,-345,106
1,-335.0,-345,106
1,-335.0,-345,106
1,-335.0,-345,106
1,-334.0,-344,108
1,-334.0,-344,110
1,-334.0,-344,110
1,-334.0,-344,112
1,-334.0,-344,112
1,-334.0,-344,114
1,-334.0,-344,114
1,-333.0,-343,116
1,-333.0,-343,116
1,-330.0,-340,118
1,-330.0,-340,120
1,-330.0,-340,120
1,-330.0,-340,122
1,-330.0,-340,122
1,-330.0,-340,122
1,-329.0,-339,124
1,-329.0,-339,126
1,-328.0,-338,128
1,-328.0,-338,130
1,-328.0,-338,130
1,-328.0,-338,132
1,-328.0,-338,132
1,-328.0,-338,132
1,-328.0,-338,134
1,-328.0,-338,134
1,-328.0,-338,134
1,-328.0,-338,134
1,-328.0,-338,136
1,-328.0,-338,136
1,-328.0,-338,136
1,-328.0,-338,136
1,-328.0,-338,136
1,-328.0,-338,138
1,-328.0,-338,138
1,-328.0,-338,138
1,-328.0,-338,138
1,-328.0,-338,138
1,-328.0,-338,138
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,140
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,142
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,144
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,146
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,148
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-328.0,-338,150
1,-327.0,-337,152
1,-327.0,-337,154
1,-327.0,-337,156
1,-327.0,-337,156
1,-327.0,-337,158
1,-327.0,-337,158
1,-327.0,-337,158
1,-326.0,-336,160
1,-326.0,-336,162
1,-326.0,-336,164
1,-326.0,-336,166
1,-326.0,-336,168
1,-326.0,-336,170
1,-326.0,-336,170
1,-326.0,-336,172
1,-326.0,-336,172
1,-326.0,-336,174
1,-326.0,-336,174
1,-326.0,-336,176
1,-326.0,-336,176
1,-326.0,-336,176
1,-326.0,-336,178
1,-326.0,-336,178
1,-326.0,-336,178
1,-326.0,-336,180
1,-326.0,-336,180
1,-326.0,-336,180
1,-326.0,-336,180
1,-326.0,-336,182
1,-326.0,-336,182
1,-326.0,-336,182
1,-326.0,-336,182
1,-326.0,-336,182
1,-324.0,-334,184
1,-324.0,-334,186
1,-324.0,-334,188
1,-324.0,-334,190
1,-324.0,-334,192
1,-324.0,-334,192
1,-324.0,-334,194
1,-324.0,-334,194
1,-324.0,-334,196
1,-324.0,-334,196
1,-324.0,-334,196
1,-323.0,-333,198
1,-323.0,-333,200
1,-323.0,-333,200
1,-323.0,-333,200
1,-323.0,-333,202
1,-323.0,-333,202
1,-323.0,-333,202
1,-323.0,-333,202
1,-322.0,-332,204
1,-322.0,-332,206
1,-322.0,-332,208
1,-322.0,-332,208
1,-321.0,-331,210
1,-321.0,-331,212
1,-321.0,-331,214
1,-321.0,-331,214
1,-321.0,-331,216
1,-321.0,-331,216
1,-321.0,-331,218
1,-321.0,-331,218
1,-321.0,-331,218
1,-321.0,-331,220
1,-321.0,-331,220
1,-321.0,-331,220
1,-321.0,-331,220
1,-319.0,-329,222
1,-319.0,-329,224
1,-319.0,-329,226
1,-319.0,-329,226
1,-319.0,-329,228
1,-319.0,-329,228
1,-319.0,-329,230
1,-319.0,-329,230
1,-319.0,-329,230
1,-318.0,-328,232
1,-318.0,-328,234
1,-318.0,-328,236
1,-318.0,-328,236
1,-318.0,-328,238
1,-318.0,-328,238
1,-317.0,-327,240
1,-317.0,-327,242
1,-317.0,-327,242
1,-317.0,-327,244
1,-317.0,-327,244
1,-317.0,-327,244
1,-317.0,-327,246
1,-317.0,-327,246
1,-317.0,-327,246
1,-317.0,-327,246
1,-317.0,-327,248
1,-317.0,-327,248
1,-317.0,-327,248
1,-317.0,-327,248
1,-316.0,-326,250
1,-316.0,-326,252
1,-316.0,-326,252
1,-316.0,-326,254
1,-316.0,-326,254
1,-316.0,-326,256
1,-316.0,-326,256
1,-316.0,-326,256
1,-316.0,-326,256
1,-316.0,-326,258
1,-316.0,-326,258
1,-316.0,-326,258
1,-316.0,-326,258
1,-316.0,-326,258
1,-316.0,-326,258
1,-315.0,-325,260
1,-315.0,-325,262
1,-315.0,-325,264
1,-315.0,-325,266
1,-315.0,-325,268
1,-315.0,-325,268
1,-315.0,-325,270
1,-315.0,-325,270
1,-315.0,-325,272
1,-315.0,-325,272
1,-315.0,-325,272
1,-314.0,-324,274
1,-314.0,-324,276
1,-314.0,-324,276
1,-314.0,-324,278
1,-314.0,-324,278
1,-314.0,-324,278
1,-313.0,-323,280
1,-313.0,-323,282
1,-313.0,-323,284
1,-313.0,-323,286
1,-313.0,-323,288
1,-313.0,-323,288
1,-313.0,-323,290
1,-313.0,-323,290
1,-313.0,-323,290
1,-313.0,-323,292
1,-313.0,-323,292
1,-313.0,-323,292
1,-313.0,-323,292
1,-313.0,-323,292
1,-313.0,-323,294
1,-313.0,-323,294
1,-313.0,-323,294
1,-313.0,-323,294
1,-313.0,-323,294
1,-313.0,-323,294
1,-313.0,-323,294
1,-313.0,-323,296
1,-313.0,-323,296
1,-313.0,-323,296
1,-313.0,-323,296
1,-313.0,-323,296
1,-313.0,-323,296
1,-313.0,-323,296
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-313.0,-323,298
1,-312.0,-322,300
1,-312.0,-322,302
1,-312.0,-322,304
1,-312.0,-322,306
1,-312.0,-322,308
1,-312.0,-322,308
1,-311.0,-321,310
1,-311.0,-321,312
1,-311.0,-321,314
1,-311.0,-321,316
1,-311.0,-321,316
1,-311.0,-321,318
1,-311.0,-321,318
1,-311.0,-321,318
1,-311.0,-321,320
1,-311.0,-321,320
1,-311.0,-321,320
1,-311.0,-321,322
1,-311.0,-321,322
1,-311.0,-321,322
1,-311.0,-321,322
1,-311.0,-321,324
1,-311.0,-321,324
1,-311.0,-321,324
1,-311.0,-321,324
1,-311.0,-321,326
1,-311.0,-321,326
1,-311.0,-321,326
1,-311.0,-321,326
1,-311.0,-321,326
1,-311.0,-321,328
1,-311.0,-321,328
1,-311.0,-321,328
1,-311.0,-321,328
1,-311.0,-321,328
1,-311.0,-321,328
1,-311.0,-321,328
1,-311.0,-321,330
1,-311.0,-321,330
1,-311.0,-321,330
1,-311.0,-321,330
1,-311.0,-321,330
1,-311.0,-321,330
1,-311.0,-321,330
1,-311.0,-321,332
1,-311.0,-321,332
1,-311.0,-321,332
1,-311.0,-321,332
1,-311.0,-321,332
1,-311.0,-321,332
1,-311.0,-321,332
1,-310.0,-320,334
1,-310.0,-320,336
1,-310.0,-320,336
1,-309.0,-319,338
1,-308.0,-318,340
1,-308.0,-318,342
1,-308.0,-318,344
1,-308.0,-318,344
1,-308.0,-318,346
1,-308.0,-318,346
1,-308.0,-318,348
1,-308.0,-318,348
1,-308.0,-318,348
1,-307.0,-317,350
1,-307.0,-317,352
1,-307.0,-317,352
1,-307.0,-317,354
1,-307.0,-317,354
1,-307.0,-317,356
1,-307.0,-317,356
1,-307.0,-317,356
1,-307.0,-317,358
1,-307.0,-317,358
1,-307.0,-317,358
1,-307.0,-317,358
1,-307.0,-317,358
1,-307.0,-317,360
1,-307.0,-317,360
1,-307.0,-317,360
1,-307.0,-317,360
1,-307.0,-317,360
1,-306.0,-316,362
1,-305.0,-315,364
1,-305.0,-315,366
1,-304.0,-314,368
1,-304.0,-314,370
1,-304.0,-314,372
1,-304.0,-314,372
1,-304.0,-314,374
1,-304.0,-314,374
1,-304.0,-314,374
1,-304.0,-314,376
1,-304.0,-314,376
1,-304.0,-314,376
1,-304.0,-314,376
1,-303.0,-313,378
1,-303.0,-313,380
1,-303.0,-313,380
1,-303.0,-313,382
1,-303.0,-313,382
1,-303.0,-313,384
1,-303.0,-313,384
1,-302.0,-312,386
1,-302.0,-312,388
1,-302.0,-312,390
1,-302.0,-312,392
1,-302.0,-312,392
1,-302.0,-312,394
1,-302.0,-312,394
1,-302.0,-312,394
1,-302.0,-312,394
1,-302.0,-312,396
1,-302.0,-312,396
1,-302.0,-312,396
1,-302.0,-312,396
1,-302.0,-312,396
1,-302.0,-312,398
1,-302.0,-312,398
1,-302.0,-312,398
1,-302.0,-312,398
1,-302.0,-312,398
1,-302.0,-312,398
1,-301.0,-311,400
1,-301.0,-311,402
1,-300.0,-310,404
1,-299.0,-309,406
1,-299.0,-309,408
1,-298.0,-308,410
1,-298.0,-308,412
1,-298.0,-308,414
1,-298.0,-308,416
1,-298.0,-308,416
1,-298.0,-308,418
1,-298.0,-308,418
1,-298.0,-308,420
1,-298.0,-308,420
1,-298.0,-308,420
1,-298.0,-308,420
1,-296.0,-306,422
1,-296.0,-306,424
1,-296.0,-306,424
1,-296.0,-306,426
1,-296.0,-306,426
1,-296.0,-306,428
1,-296.0,-306,428
1,-296.0,-306,430
1,-296.0,-306,430
1,-295.0,-305,432
1,-295.0,-305,434
1,-295.0,-305,436
1,-295.0,-305,438
1,-295.0,-305,440
1,-295.0,-305,442
1,-295.0,-305,444
1,-295.0,-305,444
